SN,Year,MoDaHrMnSecs,Lat,Lon,Dep,MMf,sd2,n2,nMw
150329.,2008,0303181114.80,36.0400,21.8600,10,3.3,0.260,1,0
150331.,2008,0303182729.90,36.5543,27.0900,2,3.1,0.230,1,0
150332.,2008,0303195424.10,36.2600,21.8100,12,3.3,0.260,1,0
150333.,2008,0303202910.80,38.5025,25.5483,9,3.1,0.220,1,0
150335.,2008,0303204812.17,36.1928,21.8372,11,3.6,0.138,4,0
150338.,2008,0303211358.40,36.1500,21.9500,26,3.1,0.260,1,0
150342.,2008,0303221504.30,39.5098,25.9685,7,3.1,0.230,1,0
150345.,2008,0303230053.00,35.9300,21.7600,25,2.9,0.260,1,0
150346.,2008,0303231454.10,36.1800,21.6600,6,3.0,0.260,1,0
150347.,2008,0303232101.40,37.8370,22.7710,31,3.2,0.220,2,0
150348.,2008,0303232703.90,36.3200,21.8500,5,2.9,0.260,1,0
150350.,2008,0303234925.00,36.1800,21.8700,12,2.9,0.260,1,0
150351.,2008,0304002641.50,36.2349,21.7579,17,4.5,0.077,9,0
150352.,2008,0304005337.47,36.2100,21.8140,15,4.4,0.082,8,0
150353.,2008,0304005852.80,36.4600,21.9600,9,3.1,0.260,1,0
150354.,2008,0304012113.40,36.4100,21.5300,38,2.9,0.260,1,0
150355.,2008,0304014203.50,36.5300,21.9300,5,3.1,0.260,1,0
150358.,2008,0304030323.70,36.2600,21.6600,3,3.3,0.260,1,0
150359.,2008,0304031314.20,36.2900,21.8100,10,2.9,0.260,1,0
150361.,2008,0304040143.80,36.6400,21.4800,37,2.9,0.260,1,0
150362.,2008,0304044551.50,36.5300,21.5500,25,3.1,0.260,1,0
150364.,2008,0304051608.60,36.0700,22.4100,14,3.1,0.260,1,0
150365.,2008,0304055601.20,36.3410,27.1130,13,3.0,0.230,1,0
150366.,2008,0304062345.10,38.8451,26.8579,10,3.0,0.230,1,0
150367.,2008,0304081328.70,36.2100,21.7000,33,2.9,0.260,1,0
150368.,2008,0304082211.20,35.8700,21.1700,10,3.0,0.260,1,0
150369.,2008,0304082615.60,36.1800,21.7700,5,3.3,0.260,1,0
150370.,2008,0304083328.60,36.2700,21.9000,30,2.9,0.260,1,0
150371.,2008,0304084507.00,37.5700,21.5500,22,3.0,0.260,1,0
150372.,2008,0304085126.10,36.1800,21.7200,24,3.0,0.260,1,0
150373.,2008,0304091328.10,36.1000,21.4900,35,3.0,0.260,1,0
150374.,2008,0304121055.70,36.1500,21.5600,4,2.9,0.260,1,0
150375.,2008,0304124527.00,36.3600,21.8300,5,3.5,0.260,1,0
150377.,2008,0304132526.59,36.0150,21.8460,31,4.9,0.064,10,1
150378.,2008,0304132927.00,36.1600,21.8400,12,3.4,0.260,1,0
150381.,2008,0304141443.30,36.3900,21.9300,10,2.9,0.260,1,0
150383.,2008,0304143722.30,36.1700,21.8100,11,3.4,0.260,1,0
150384.,2008,0304144518.00,36.1000,21.6400,6,3.5,0.260,1,0
150385.,2008,0304150351.40,36.2300,21.8200,29,2.9,0.260,1,0
150387.,2008,0304155625.90,36.3300,21.8200,15,3.1,0.260,1,0
150390.,2008,0304192502.10,36.2400,21.6600,14,3.3,0.260,1,0
150392.,2008,0304220627.40,36.4100,21.2000,39,2.9,0.260,1,0
150393.,2008,0304221530.00,36.0500,21.7200,9,3.1,0.260,1,0
150394.,2008,0304224327.40,36.1400,21.6100,15,3.1,0.260,1,0
150395.,2008,0304231414.70,36.2100,21.7600,7,3.1,0.260,1,0
150396.,2008,0304232246.10,35.6600,21.7900,3,2.9,0.260,1,0
150397.,2008,0304233305.30,36.6800,21.8500,30,2.9,0.260,1,0
150398.,2008,0304234727.80,36.3200,21.7100,19,3.0,0.260,1,0
150399.,2008,0305000038.40,36.0800,21.6400,5,3.4,0.260,1,0
150400.,2008,0305002511.80,36.2300,21.7700,11,3.1,0.260,1,0
150401.,2008,0305005723.40,36.2800,21.6700,22,3.0,0.260,1,0
150402.,2008,0305005850.00,36.1000,21.9000,10,3.0,0.260,1,0
150404.,2008,0305011931.00,39.8766,29.2739,8,3.1,0.230,1,0
150405.,2008,0305011931.20,36.3500,21.8900,13,2.9,0.260,1,0
150406.,2008,0305014513.20,38.0163,22.4091,25,3.1,0.238,2,0
150407.,2008,0305020609.80,36.2478,21.5794,32,4.1,0.165,3,0
150408.,2008,0305021727.30,36.2700,21.5700,30,2.9,0.260,1,0
150409.,2008,0305021948.60,35.7800,20.9900,37,3.0,0.260,1,0
150410.,2008,0305034720.70,36.1800,21.7300,11,3.0,0.260,1,0
150411.,2008,0305040820.84,40.1889,19.5983,12,4.2,0.095,7,0
150412.,2008,0305041614.11,36.0736,21.9283,11,4.0,0.101,6,0
150413.,2008,0305041929.00,36.1500,20.2700,13,2.9,0.260,1,0
150415.,2008,0305051143.00,39.1420,26.2150,5,3.5,0.167,3,0
150416.,2008,0305051945.10,36.3500,21.7600,4,3.3,0.260,1,0
150418.,2008,0305061836.90,37.0060,29.1429,5,3.0,0.230,1,0
150419.,2008,0305062227.10,36.3600,21.7900,12,3.3,0.260,1,0
150421.,2008,0305064819.00,40.1100,19.7100,10,3.5,0.141,4,0
150422.,2008,0305071927.24,36.3066,21.7698,31,4.0,0.132,4,0
150424.,2008,0305084225.20,39.5862,25.9436,10,3.0,0.225,2,0
150425.,2008,0305094553.33,36.5333,21.2485,14,3.8,0.174,3,0
150427.,2008,0305100145.30,36.6200,22.0400,26,3.3,0.238,2,0
150428.,2008,0305104430.10,37.7820,26.7290,15,3.1,0.230,1,0
150429.,2008,0305111534.10,36.2600,21.7100,5,3.3,0.260,1,0
150431.,2008,0305113047.30,35.9800,21.8300,2,3.3,0.260,1,0
150432.,2008,0305120243.80,40.4700,21.1560,0,3.5,0.119,5,0
150433.,2008,0305121545.10,40.2100,19.7900,14,3.3,0.260,1,0
150439.,2008,0305143823.50,35.1200,24.2600,20,3.5,0.260,1,0
150440.,2008,0305150909.30,36.4300,21.9900,12,3.7,0.238,2,0
150441.,2008,0305153529.10,36.4300,21.9300,5,3.3,0.260,1,0
150442.,2008,0305154705.80,34.6200,24.7600,23,3.0,0.260,1,0
150445.,2008,0305161136.27,36.1040,27.4690,20,4.6,0.068,10,2
150446.,2008,0305161440.49,36.0870,27.4410,20,4.7,0.067,10,3
150447.,2008,0305163812.90,36.3000,21.9100,10,3.9,0.238,2,0
150450.,2008,0305170636.39,36.1378,21.6806,17,4.0,0.138,4,0
150451.,2008,0305174532.60,36.4000,21.5800,5,3.3,0.260,1,0
150452.,2008,0305181805.10,36.9772,29.2403,5,3.2,0.230,1,0
150453.,2008,0305191409.20,36.3800,22.3200,6,3.3,0.260,1,0
150454.,2008,0305214814.50,36.0900,21.9400,4,3.5,0.260,1,0
150455.,2008,0305221214.10,38.6200,23.6600,22,3.2,0.164,3,0
150457.,2008,0305230830.67,36.1229,21.9026,14,3.9,0.117,5,0
150459.,2008,0306000926.60,39.5655,25.9595,6,3.1,0.220,1,0
150461.,2008,0306015402.20,39.0273,28.0396,2,3.2,0.230,1,0
150464.,2008,0306033008.86,42.4200,21.5400,11,3.8,0.156,3,0
150465.,2008,0306034926.40,37.0033,29.1650,8,3.1,0.230,1,0
150466.,2008,0306035916.31,42.4200,21.5900,6,3.6,0.156,3,0
150467.,2008,0306041459.20,39.2500,26.1300,19,3.6,0.167,3,0
150469.,2008,0306055121.30,36.2000,21.7800,5,3.1,0.260,1,0
150471.,2008,0306061454.50,36.3800,21.8800,45,2.9,0.260,1,0
150472.,2008,0306061558.50,36.1900,21.6300,10,2.9,0.260,1,0
150474.,2008,0306064625.60,40.1490,19.5700,8,3.8,0.140,4,0
150475.,2008,0306070947.50,36.2300,21.8900,41,2.9,0.260,1,0
150478.,2008,0306080317.70,36.1800,21.6800,38,2.9,0.260,1,0
150479.,2008,0306082719.80,38.2300,23.2000,55,3.1,0.260,1,0
150480.,2008,0306093124.00,36.2800,21.8900,5,3.4,0.260,1,0
150481.,2008,0306093409.32,36.1420,21.7950,15,4.6,0.082,8,0
150482.,2008,0306094247.30,36.2100,21.8100,9,3.0,0.260,1,0
150483.,2008,0306095053.56,42.4200,21.5400,11,3.7,0.132,4,0
150484.,2008,0306100251.34,42.3720,21.4930,9,3.4,0.156,3,0
150485.,2008,0306100926.00,36.1900,21.7600,15,2.9,0.260,1,0
150486.,2008,0306101539.20,36.3000,21.7700,25,3.1,0.260,1,0
150489.,2008,0306102518.70,36.2800,21.8700,10,3.5,0.260,1,0
150490.,2008,0306104432.29,36.1448,21.7388,1,4.0,0.114,5,0
150491.,2008,0306105727.00,36.1800,21.8300,7,3.7,0.260,1,0
150492.,2008,0306112355.50,36.2300,22.1300,40,3.5,0.260,1,0
150494.,2008,0306124010.10,35.8500,21.3600,22,3.3,0.260,1,0
150495.,2008,0306124018.40,39.4021,26.2849,8,3.2,0.220,1,0
150496.,2008,0306133540.30,36.1800,21.7400,16,3.7,0.260,1,0
150497.,2008,0306134141.70,36.4100,21.6100,31,3.0,0.260,1,0
150498.,2008,0306134741.30,36.4600,21.8400,5,3.1,0.260,1,0
150500.,2008,0306145439.80,36.7200,22.1000,32,3.3,0.260,1,0
150504.,2008,0306162551.70,36.1900,21.8300,27,3.4,0.260,1,0
150505.,2008,0306182031.30,36.3700,21.4100,30,3.0,0.260,1,0
150510.,2008,0306195619.70,36.1900,21.8600,12,3.0,0.260,1,0
150514.,2008,0306204727.60,36.2900,21.8000,12,3.1,0.260,1,0
150515.,2008,0306205605.90,36.0100,21.1600,22,3.0,0.260,1,0
150517.,2008,0306214323.20,35.9900,21.8700,5,3.3,0.238,2,0
150523.,2008,0306224143.60,36.3000,21.8300,12,3.0,0.260,1,0
150524.,2008,0306231922.20,36.3600,21.6600,36,3.0,0.260,1,0
150525.,2008,0306234232.30,36.3000,21.6800,9,3.5,0.260,1,0
150526.,2008,0306235227.80,36.3500,21.7800,17,2.9,0.260,1,0
150528.,2008,0307010436.50,36.7400,22.1800,5,3.0,0.260,1,0
150530.,2008,0307022452.00,36.3100,21.8600,5,3.7,0.260,1,0
150531.,2008,0307025000.40,36.1800,21.7500,6,3.8,0.164,3,0
150532.,2008,0307030325.00,36.2200,21.8600,5,2.9,0.260,1,0
150534.,2008,0307032553.80,36.3200,21.6300,5,3.3,0.260,1,0
150535.,2008,0307034318.40,36.8994,29.2019,5,3.1,0.230,1,0
150536.,2008,0307034639.90,36.2800,21.5200,28,3.0,0.260,1,0
150537.,2008,0307063938.20,36.2700,21.5800,25,3.4,0.260,1,0
150538.,2008,0307064202.10,36.2400,21.5200,5,3.5,0.260,1,0
150539.,2008,0307065749.10,36.3700,21.9600,42,3.3,0.260,1,0
150540.,2008,0307072008.40,36.3300,21.8200,15,3.4,0.260,1,0
150542.,2008,0307075009.20,36.3400,22.8800,24,3.4,0.260,1,0
150543.,2008,0307084433.38,35.9210,21.9550,20,4.7,0.082,8,0
150544.,2008,0307085525.00,40.5300,23.5100,22,3.4,0.238,2,0
150545.,2008,0307092446.04,34.4119,23.7955,33,3.8,0.174,3,0
150546.,2008,0307094414.10,36.6270,29.9117,2,3.2,0.230,1,0
150547.,2008,0307094858.60,36.2900,22.0000,10,3.0,0.260,1,0
150548.,2008,0307095125.10,36.2200,21.8000,5,3.4,0.260,1,0
150550.,2008,0307100350.50,36.0100,21.9300,3,3.3,0.260,1,0
150551.,2008,0307103054.78,36.2837,21.6691,44,4.4,0.084,9,0
150552.,2008,0307114511.80,36.1800,21.3900,29,3.5,0.260,1,0
150553.,2008,0307122310.40,37.5652,21.3742,1,3.3,0.220,1,0
150554.,2008,0307125011.20,38.4040,21.8228,2,3.3,0.220,1,0
150557.,2008,0307132550.60,38.3600,21.8100,5,3.0,0.260,1,0
150558.,2008,0307140546.00,36.5960,29.0267,10,3.2,0.230,1,0
150560.,2008,0307145146.50,36.6300,21.9600,10,2.9,0.260,1,0
150565.,2008,0307161500.40,36.0200,23.2400,10,3.4,0.260,1,0
150567.,2008,0307171124.90,36.1400,21.4700,4,3.1,0.260,1,0
150568.,2008,0307180338.76,36.1264,21.8348,11,4.1,0.165,3,0
150571.,2008,0307191925.60,36.4200,21.9200,41,3.1,0.260,1,0
150572.,2008,0307201727.50,35.9100,21.4800,27,3.0,0.260,1,0
150573.,2008,0307202825.24,36.1510,21.9470,15,4.9,0.068,9,1
150574.,2008,0307204034.95,36.1718,21.8167,8,4.1,0.117,5,0
150575.,2008,0307212346.70,36.2500,21.8000,5,3.5,0.238,2,0
150576.,2008,0307213730.60,36.2300,21.8900,14,3.1,0.260,1,0
150577.,2008,0307223133.70,37.3600,20.7800,3,3.1,0.260,1,0
150578.,2008,0307225756.60,35.8100,25.5700,27,3.4,0.260,1,0
150579.,2008,0307234641.80,36.2300,21.6200,26,2.9,0.260,1,0
150580.,2008,0307235923.90,36.4400,21.8100,4,3.1,0.260,1,0
150581.,2008,0308000157.60,36.0000,21.5600,34,3.3,0.260,1,0
150582.,2008,0308000757.00,36.1600,21.6900,35,3.3,0.260,1,0
150584.,2008,0308011040.00,38.8971,26.7607,12,3.1,0.225,2,0
150586.,2008,0308015208.70,38.8811,26.7106,10,3.6,0.225,2,0
150587.,2008,0308015958.50,35.8900,21.3300,25,2.9,0.260,1,0
150588.,2008,0308020316.20,39.2808,27.5018,20,3.0,0.230,1,0
150589.,2008,0308024042.10,36.0500,21.5900,28,3.0,0.260,1,0
150592.,2008,0308035522.20,35.9500,21.5600,5,3.5,0.260,1,0
150593.,2008,0308040355.10,36.3000,21.9500,4,2.9,0.260,1,0
150595.,2008,0308044053.70,39.8980,25.3910,6,3.5,0.225,2,0
150596.,2008,0308044604.10,39.8900,25.3300,23,3.3,0.260,1,0
150597.,2008,0308051550.50,36.3700,21.9400,41,3.1,0.260,1,0
150598.,2008,0308051859.70,36.0200,21.8000,23,3.1,0.260,1,0
150599.,2008,0308054358.60,34.7100,24.7700,39,3.1,0.260,1,0
150602.,2008,0308061457.50,34.8200,23.7400,21,3.4,0.260,1,0
150603.,2008,0308062118.98,36.9840,29.3120,11,3.2,0.244,2,0
150607.,2008,0308064640.60,37.7000,26.9357,12,3.1,0.225,2,0
150611.,2008,0308083358.50,36.3300,21.8000,17,3.7,0.260,1,0
150614.,2008,0308090830.14,35.9290,21.6844,6,4.1,0.138,4,0
150615.,2008,0308092614.40,38.4060,21.8277,11,3.1,0.220,1,0
150617.,2008,0308114656.10,36.0700,21.9700,14,3.7,0.260,1,0
150619.,2008,0308124912.71,36.0590,21.8930,15,4.4,0.082,8,0
150623.,2008,0308135703.90,34.1700,25.0900,17,3.3,0.260,1,0
150624.,2008,0308140832.40,36.2900,21.7200,24,3.3,0.260,1,0
150625.,2008,0308141825.40,36.0000,21.3600,20,3.4,0.260,1,0
150627.,2008,0308150101.40,36.2900,21.8100,5,3.1,0.260,1,0
150628.,2008,0308153307.70,36.1330,28.8758,10,3.1,0.230,1,0
150630.,2008,0308165059.70,34.7000,24.0400,21,3.3,0.260,1,0
150631.,2008,0308172703.15,34.4845,28.5027,31,4.0,0.174,3,0
150632.,2008,0308180453.00,35.7700,21.8000,3,3.3,0.260,1,0
150633.,2008,0308182750.30,37.8000,20.3400,20,3.3,0.260,1,0
150634.,2008,0308183020.00,36.1900,21.6600,20,3.8,0.238,2,0
150635.,2008,0308190604.90,38.7000,20.6300,7,3.6,0.238,2,0
150636.,2008,0308193203.60,36.3200,21.7700,6,3.5,0.260,1,0
150638.,2008,0308200057.80,36.3000,21.7800,8,3.5,0.260,1,0
150639.,2008,0308200634.90,36.2500,21.4900,26,3.7,0.260,1,0
150640.,2008,0308201300.61,36.1163,21.5568,12,3.9,0.117,5,0
150641.,2008,0308201632.30,36.0400,20.9000,37,2.9,0.260,1,0
150642.,2008,0308201735.20,36.1400,21.0300,37,3.0,0.260,1,0
150643.,2008,0308210042.19,36.1323,21.6102,15,3.9,0.117,5,0
150644.,2008,0308210143.90,40.0831,29.1605,12,3.0,0.230,1,0
150645.,2008,0308210400.30,35.8100,20.9500,12,3.0,0.260,1,0
150647.,2008,0308222801.60,35.6900,27.1400,23,3.4,0.260,1,0
150648.,2008,0308222959.80,36.4200,21.9100,4,2.9,0.260,1,0
150649.,2008,0308232449.10,36.3200,21.6000,43,3.0,0.260,1,0
150650.,2008,0308232644.80,36.4599,27.0276,5,3.1,0.230,1,0
150651.,2008,0309011648.05,36.1090,21.8499,26,4.2,0.082,8,0
150652.,2008,0309023028.10,36.3300,21.7800,14,3.3,0.260,1,0
150653.,2008,0309024538.10,36.2700,21.7100,26,2.9,0.260,1,0
150654.,2008,0309024612.00,37.6000,21.6100,5,3.3,0.260,1,0
150655.,2008,0309025107.90,36.2600,21.8500,12,3.5,0.260,1,0
150656.,2008,0309025654.60,36.2800,21.6800,5,3.7,0.260,1,0
150658.,2008,0309042914.00,36.2300,21.8400,13,3.5,0.260,1,0
150659.,2008,0309050237.98,36.2120,21.7450,10,4.1,0.101,6,0
150661.,2008,0309060808.90,36.2700,21.5200,28,3.7,0.260,1,0
150662.,2008,0309093707.00,36.1600,21.5000,4,3.8,0.260,1,0
150664.,2008,0309101902.72,38.4690,26.2900,22,3.0,0.167,3,0
150665.,2008,0309104441.40,36.3500,21.7500,26,3.3,0.260,1,0
150666.,2008,0309112727.80,36.2400,21.8300,8,3.5,0.260,1,0
150667.,2008,0309115936.30,40.2300,19.5200,21,3.4,0.238,2,0
150668.,2008,0309132439.80,40.2400,19.5300,5,3.1,0.260,1,0
150669.,2008,0309132639.90,40.5100,23.6000,22,3.2,0.164,3,0
150670.,2008,0309140546.40,36.1200,21.7200,7,3.7,0.260,1,0
150671.,2008,0309142005.70,37.5300,21.5100,24,3.1,0.260,1,0
150672.,2008,0309150100.20,36.2300,21.7400,3,3.1,0.260,1,0
150673.,2008,0309155346.80,36.2200,21.8000,5,3.4,0.260,1,0
150675.,2008,0309160443.80,39.1100,26.0900,22,3.4,0.167,3,0
150676.,2008,0309164629.10,34.7300,24.0400,35,3.3,0.260,1,0
150677.,2008,0309183657.50,36.2500,21.7000,16,3.3,0.260,1,0
150678.,2008,0309190735.10,35.8600,27.2600,23,3.4,0.244,2,0
150679.,2008,0309193522.10,37.8100,21.2100,12,3.1,0.260,1,0
150682.,2008,0309200333.90,36.3500,21.7900,7,3.4,0.260,1,0
150683.,2008,0309200727.03,36.2852,21.7377,6,4.2,0.088,7,0
150684.,2008,0309201639.10,36.3000,21.7500,6,3.7,0.238,2,0
150685.,2008,0309202006.60,36.1000,21.9200,28,3.3,0.260,1,0
150688.,2008,0309204150.00,36.3500,21.8100,13,3.8,0.260,1,0
150689.,2008,0309210343.70,38.5810,21.7850,7,3.4,0.238,2,0
150690.,2008,0309211438.81,36.2406,21.7570,12,4.2,0.092,7,0
150692.,2008,0309214618.93,34.9469,24.3098,56,4.2,0.125,5,0
150693.,2008,0309222009.50,38.6100,23.7000,21,3.3,0.164,3,0
150695.,2008,0309230331.61,36.5850,27.7390,11,3.3,0.244,2,0
150696.,2008,0309232601.90,36.3100,21.7700,5,3.8,0.260,1,0
150697.,2008,0309235303.80,36.3600,21.7300,4,3.1,0.260,1,0
150698.,2008,0310001646.50,36.2700,21.6900,12,3.5,0.260,1,0
150699.,2008,0310002117.10,36.3420,21.7220,0,3.8,0.238,2,0
150700.,2008,0310011233.00,36.1900,21.8000,8,3.7,0.260,1,0
150701.,2008,0310012939.40,36.0200,21.2700,25,2.9,0.260,1,0
150702.,2008,0310020155.70,36.3700,21.5000,31,2.9,0.260,1,0
150703.,2008,0310042742.90,36.2900,21.7900,11,3.4,0.260,1,0
150705.,2008,0310045521.06,36.3077,21.7431,7,4.0,0.101,6,0
150709.,2008,0310065341.70,36.2500,21.6200,5,4.0,0.238,2,0
150710.,2008,0310070240.80,36.1400,21.6900,5,3.8,0.260,1,0
150711.,2008,0310075437.00,37.9500,23.1100,18,3.7,0.164,3,0
150712.,2008,0310075923.70,36.1600,21.7300,5,3.4,0.260,1,0
150714.,2008,0310082543.70,35.9700,21.2800,37,3.4,0.260,1,0
150716.,2008,0310083110.50,38.1200,20.1800,6,3.5,0.238,2,0
150718.,2008,0310084841.50,36.1400,21.8000,5,3.5,0.260,1,0
150722.,2008,0310101911.80,36.3600,21.8400,14,3.0,0.260,1,0
150723.,2008,0310102344.60,36.7300,22.0700,18,3.1,0.260,1,0
150724.,2008,0310112550.20,36.2200,22.0700,5,3.3,0.260,1,0
150725.,2008,0310113701.80,36.0900,21.5500,30,3.4,0.260,1,0
150726.,2008,0310114949.20,37.7900,26.9500,5,3.7,0.167,3,0
150728.,2008,0310122213.30,36.2800,21.6100,26,3.8,0.260,1,0
150729.,2008,0310122632.60,36.0800,21.5400,13,3.4,0.260,1,0
150730.,2008,0310122831.60,38.9700,22.0000,21,3.2,0.238,2,0
150731.,2008,0310134340.80,36.3900,21.7600,4,3.3,0.260,1,0
150732.,2008,0310135021.90,36.3300,21.7500,5,3.8,0.238,2,0
150734.,2008,0310150108.71,36.3006,21.8080,11,4.2,0.092,7,0
150735.,2008,0310150832.00,36.1300,21.8200,7,3.4,0.260,1,0
150738.,2008,0310152853.50,36.1400,21.7600,6,3.7,0.260,1,0
150740.,2008,0310164259.50,36.2600,21.6300,13,3.0,0.260,1,0
150741.,2008,0310171616.60,36.3300,21.7600,12,3.3,0.260,1,0
150742.,2008,0310172225.20,37.5029,27.5339,12,3.1,0.230,1,0
150743.,2008,0310174808.40,41.4173,21.0080,5,3.0,0.220,1,0
150745.,2008,0310191114.20,37.7189,26.9479,5,3.1,0.244,2,0
150747.,2008,0310193035.50,36.3300,21.7900,3,3.0,0.260,1,0
150750.,2008,0310200003.20,35.9500,21.6100,5,3.4,0.260,1,0
150751.,2008,0310203719.94,36.1489,21.7965,19,4.4,0.085,8,0
150752.,2008,0310203818.20,37.6849,26.7358,10,3.2,0.230,1,0
150753.,2008,0310204728.90,38.6900,20.5900,10,3.7,0.164,3,0
150754.,2008,0310212557.80,36.3300,21.7900,4,3.1,0.260,1,0
150755.,2008,0310214411.00,37.6650,26.9400,8,3.3,0.167,3,0
150760.,2008,0310233101.60,36.3100,21.8000,5,3.7,0.260,1,0
150761.,2008,0310235637.61,42.9430,18.5040,20,3.2,0.220,1,0
150762.,2008,0311000154.10,36.4100,21.9800,36,2.9,0.260,1,0
150766.,2008,0311002755.50,36.4500,21.9200,5,3.4,0.238,2,0
150767.,2008,0311010437.70,36.5300,21.6200,13,3.5,0.260,1,0
150768.,2008,0311012324.10,36.2100,21.8700,5,3.5,0.260,1,0
150769.,2008,0311013614.50,36.3800,21.6100,5,3.5,0.260,1,0
150772.,2008,0311024652.30,39.4200,20.7800,18,3.4,0.260,1,0
150773.,2008,0311024741.30,36.0600,21.8200,5,3.7,0.260,1,0
150775.,2008,0311032057.60,36.1400,21.8500,5,3.5,0.260,1,0
150776.,2008,0311032434.70,36.4500,21.5300,10,3.1,0.260,1,0
150777.,2008,0311032545.90,36.2200,21.8600,13,3.1,0.260,1,0
150778.,2008,0311034023.80,36.0900,21.7800,12,3.4,0.260,1,0
150780.,2008,0311042907.30,36.6400,23.0100,21,2.9,0.260,1,0
150788.,2008,0311110857.80,36.2000,21.7100,2,3.9,0.238,2,0
150789.,2008,0311121701.40,36.3200,21.8100,5,3.1,0.260,1,0
150790.,2008,0311123934.80,36.2000,21.6200,5,2.9,0.260,1,0
150793.,2008,0311125920.90,36.5400,21.5000,25,3.0,0.260,1,0
150794.,2008,0311143120.70,36.4300,21.7600,5,2.9,0.260,1,0
150795.,2008,0311152459.00,35.9600,21.7300,5,3.3,0.260,1,0
150797.,2008,0311163803.10,36.3600,21.8300,5,3.0,0.260,1,0
150799.,2008,0311185037.90,36.5100,21.6800,17,3.3,0.260,1,0
150800.,2008,0311202233.20,36.3900,21.8100,17,3.3,0.260,1,0
150801.,2008,0311202652.10,36.1900,21.8000,32,3.3,0.260,1,0
150803.,2008,0311212613.80,40.3744,25.7608,1,3.0,0.230,1,0
150805.,2008,0311215206.40,36.2200,21.5800,35,2.9,0.260,1,0
150806.,2008,0311220838.40,36.2100,21.5800,22,3.0,0.260,1,0
150808.,2008,0311225654.30,36.2800,21.8600,4,2.9,0.260,1,0
150809.,2008,0312014212.10,36.2700,21.7700,21,3.0,0.260,1,0
150811.,2008,0312024703.63,41.0240,20.0970,0,3.3,0.132,4,0
150812.,2008,0312024741.60,39.8200,24.2600,36,3.4,0.260,1,0
150813.,2008,0312032319.30,36.2300,21.4400,30,3.5,0.260,1,0
150814.,2008,0312042334.60,37.5400,21.5000,5,3.3,0.260,1,0
150815.,2008,0312042620.10,36.3400,21.8100,16,3.3,0.260,1,0
150816.,2008,0312044632.00,36.6000,22.5000,17,3.3,0.260,1,0
150818.,2008,0312064740.00,36.1100,21.7000,5,3.1,0.260,1,0
150819.,2008,0312065725.10,36.3400,21.7800,5,3.7,0.260,1,0
150820.,2008,0312073928.10,36.5500,22.5500,10,2.9,0.260,1,0
150821.,2008,0312074315.70,36.3100,21.7100,27,3.3,0.260,1,0
150823.,2008,0312091903.60,39.2700,20.8300,3,3.0,0.260,1,0
150824.,2008,0312102407.30,36.3800,21.5800,34,3.0,0.260,1,0
150825.,2008,0312103215.40,36.2200,21.6600,19,3.0,0.260,1,0
150826.,2008,0312123347.51,36.1915,21.7183,7,4.0,0.138,4,0
150827.,2008,0312123618.20,36.2400,21.7500,5,3.3,0.260,1,0
150829.,2008,0312124640.50,36.2400,21.8000,15,3.4,0.260,1,0
150831.,2008,0312141112.90,37.2700,20.4600,29,3.1,0.260,1,0
150832.,2008,0312161926.80,36.2200,21.4400,32,3.1,0.260,1,0
150834.,2008,0312172937.10,36.1000,21.6200,4,3.4,0.260,1,0
150835.,2008,0312182555.80,36.3200,27.7200,20,3.0,0.260,1,0
150837.,2008,0312185332.25,40.6520,29.0010,12,4.5,0.070,8,2
150839.,2008,0312191322.70,36.2100,21.4700,33,3.0,0.260,1,0
150840.,2008,0312191804.10,39.7100,24.0900,11,3.3,0.238,2,0
150842.,2008,0312193328.70,40.6214,29.0073,5,3.2,0.230,1,0
150844.,2008,0312204909.90,36.1500,21.6900,23,3.0,0.260,1,0
150845.,2008,0312210641.90,36.0100,27.1500,39,3.2,0.230,1,0
150847.,2008,0312213905.70,36.3100,21.8900,40,2.9,0.260,1,0
150850.,2008,0312223021.90,36.2500,21.6900,4,3.3,0.260,1,0
150854.,2008,0312230654.10,36.0400,21.4500,32,3.0,0.260,1,0
150855.,2008,0312231448.30,36.2200,21.6000,30,3.1,0.260,1,0
150858.,2008,0312233850.40,36.7040,26.1776,2,3.1,0.230,1,0
150859.,2008,0313001109.90,36.2500,21.8900,25,3.4,0.260,1,0
150860.,2008,0313001921.80,35.4700,27.7200,13,3.2,0.244,2,0
150863.,2008,0313041053.80,36.8600,22.5700,17,2.9,0.260,1,0
150864.,2008,0313041916.30,36.1500,21.7100,38,3.3,0.260,1,0
150865.,2008,0313043352.10,37.9228,29.0192,12,3.2,0.230,1,0
150866.,2008,0313050836.80,36.3000,21.9100,5,3.4,0.220,1,0
150867.,2008,0313053034.20,36.3300,21.8500,42,2.9,0.260,1,0
150868.,2008,0313062743.18,34.9552,26.2330,32,4.0,0.099,6,0
150869.,2008,0313063717.00,36.0200,21.5500,33,3.0,0.260,1,0
150872.,2008,0313085301.30,36.2400,21.6600,40,3.1,0.260,1,0
150875.,2008,0313091735.79,36.0110,21.9366,11,4.0,0.132,4,0
150877.,2008,0313094620.40,40.5818,21.6112,18,3.0,0.220,1,0
150878.,2008,0313095634.80,36.0800,21.7200,5,3.0,0.260,1,0
150881.,2008,0313124157.40,36.0400,21.8100,5,3.0,0.260,1,0
150883.,2008,0313133643.10,36.3000,21.9000,2,3.0,0.260,1,0
150884.,2008,0313140149.40,36.0100,21.9200,4,3.0,0.260,1,0
